Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:02043013


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
2043013;2;01/04/2002;1;54,9;60,4;8;3;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,9;3,4;0,0;0,0;0,0;2,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;2;01/05/2002;1;21,0;26,6;7;8;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;21,0;0,0;0,1;0,3;0,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,3;3,5;0,8;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/06/2002;1;0,1;0,2;3;2;1;1;1;;0;0,0;0,0;0,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;2;01/07/2002;1;5,4;9,6;10;7;1;1;1;;0;0,0;0,0;0,3;0,0;0,0;0,0;0,0;0,0;0,0;5,4;1,4;0,9;1,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,3;0,0;0,0;0,0;0,2;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/08/2002;1;1,1;2,1;3;7;1;1;1;;0;0,0;0,0;1,1;0,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2;0,1;0,0;0,0;0,0;0,0;0,0;0,1;0,2;0,1;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/09/2002;1;32,3;127,6;2;10;1;1;1;;0;4,2;32,3;0,1;0,0;0,0;0,0;0,0;10,1;0,0;0,0;0,0;0,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,6;19,4;13,2;30,1;2,3;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;2;01/10/2002;1;36,5;85,8;23;6;1;1;1;;0;0,0;5,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;36,5;0,0;0,0;4,5;30,7;0,0;0,0;6,1;2,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/11/2002;1;;118,2;;;0;2;0;;0;3,9;6,1;0,0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2043013;2;01/12/2002;1;;264,6;;;0;2;0;;0;;;108,2;11,9;0,0;0,0;18,2;31,6;4,8;22,4;5,9;49,9;21,6;5,5;18,4;4,3;15,6;2,4;0,0;0,0;0,5;8,9;8,5;4,6;0,0;9,2;0,2;0,0;0,0;11,8;8,4;4;4;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;1;01/10/2003;1;15,1;32,5;24;6;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;13,2;1,7;0,2;0,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,6;15,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;1;01/09/2003;1;3,8;7,5;28;4;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,2;0,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,8;2,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;1;01/11/2003;1;49,9;303,6;13;16;1;1;1;;0;0,3;9,4;30,4;0,0;0,0;0,0;15,6;32,4;0,0;0,6;0,0;0,0;49,9;2,8;0,0;0,0;1,2;11,4;0,0;44,8;15,5;0,0;0,0;0,0;0,0;3,2;29,5;45,6;0,0;11,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;1;01/12/2003;1;72,6;350,1;7;20;1;1;1;;0;10,5;26,9;1,7;5,8;9,6;45,8;72,6;1,3;0,0;13,8;1,7;0,0;12,3;2,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,6;1,8;32,7;0,0;10,9;4,7;0,0;0,9;1,4;39,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;1;01/01/2004;1;75,3;262,3;9;17;1;1;1;;0;0,2;14,9;8,5;1,5;5,0;0,0;1,0;11,6;75,3;48,0;6,4;8,5;13,7;9,2;14,4;33,1;0,0;0,0;0,0;0,0;0,0;0,0;8,0;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;1;01/02/2004;1;65,7;329,1;27;23;1;1;1;;0;0,0;0,0;22,5;2,7;0,5;0,0;3,4;9,5;32,2;2,1;14,8;11,7;0,6;1,1;0,0;35,7;10,5;1,6;0,0;2,1;13,1;8,8;0,0;42,5;3,4;30,8;65,7;5,3;8,5;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;4;4;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
2043013;1;01/03/2004;1;46,6;129,9;30;12;1;1;1;;0;0,0;0,0;15,5;2,3;16,3;20,8;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,1;1,3;0,0;0,0;3,8;11,9;0,0;0,0;0,0;0,0;0,0;0,0;0,3;0,0;46,6;6,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;1;01/04/2004;1;22,9;83,8;5;13;1;1;1;;0;0,2;0,0;0,0;0,0;22,9;5,9;5,0;0,0;2,0;17,5;11,0;5,5;7,3;0,2;0,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,0;1,9;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;1;01/05/2004;1;16,1;39,6;16;7;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;16,1;0,0;0,0;0,4;0,8;0,4;0,0;0,0;0,0;0,0;0,0;1,0;0,0;5,2;15,7;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;1;01/06/2004;1;20,0;25,4;3;4;1;1;1;;0;0,0;0,0;20,0;1,0;0,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;1;01/07/2004;1;12,4;25,7;11;4;1;1;1;;0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;12,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10,3;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;1;01/08/2004;1;0,0;0,0;1;0;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;1;01/09/2004;1;0,0;0,0;1;0;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;1;01/11/2004;1;33,7;104,4;30;11;1;1;1;;0;0,0;2,0;0,0;0,0;0,0;0,5;0,0;0,0;11,4;0,0;0,0;0,0;6,8;0,0;0,0;0,0;1,1;13,7;9,0;23,0;0,0;2,3;0,0;0,0;0,0;0,0;0,9;0,0;0,0;33,7;;1;1;1;1;1;1;4;4;4;1;1;1;1;1;1;1;1;1;1;1;4;4;1;1;1;1;1;4;4;4;0;
2043013;2;01/01/2003;1;56,0;428,6;7;25;1;1;1;;0;37,2;14,2;46,0;9,2;9,2;13,4;56,0;5,7;0,0;0,4;10,5;0,0;4,3;7,7;2,5;38,7;4,9;22,9;30,0;18,9;0,5;12,5;0,0;0,0;2,3;38,6;0,0;0,0;2,8;25,0;15,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/02/2003;1;21,3;35,9;16;6;1;1;1;;0;0,0;0,0;2,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;21,3;0,0;1,1;9,5;1,0;0,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
2043013;2;01/03/2003;1;79,4;197,0;17;19;1;1;1;;0;0,0;0,0;12,0;5,2;0,0;0,0;0,0;0,0;12,4;5,7;1,0;0,5;19,4;2,9;7,2;5,2;79,4;0,6;4,6;0,7;7,6;22,6;7,2;0,0;0,0;0,0;0,2;2,6;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/04/2003;1;31,9;41,7;7;6;1;1;1;;0;0,0;0,0;0,0;0,5;3,0;0,0;31,9;0,0;0,0;3,2;2,3;0,0;0,0;0,0;0,0;0,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;2;01/05/2003;1;11,3;25,4;6;4;1;1;1;;0;0,0;0,0;10,0;0,0;0,0;11,3;3,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/06/2003;1;0,0;0,0;1;0;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;2;01/07/2003;1;2,4;2,4;13;1;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/08/2003;1;5,7;15,1;26;6;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;3,8;1,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,7;2,2;0,0;1,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/09/2003;1;3,8;7,5;28;4;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,2;0,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,8;2,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;2;01/10/2003;1;15,1;32,5;24;6;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;13,2;1,7;0,2;0,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,6;15,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/11/2003;1;49,9;303,6;13;16;1;1;1;;0;0,3;9,4;30,4;0,0;0,0;0,0;15,6;32,4;0,0;0,6;0,0;0,0;49,9;2,8;0,0;0,0;1,2;11,4;0,0;44,8;15,5;0,0;0,0;0,0;0,0;3,2;29,5;45,6;0,0;11,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;2;01/12/2003;1;72,6;350,1;7;20;1;1;1;;0;10,5;26,9;1,7;5,8;9,6;45,8;72,6;1,3;0,0;13,8;1,7;0,0;12,3;2,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,6;1,8;32,7;0,0;10,9;4,7;0,0;0,9;1,4;39,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;1;01/12/2004;1;96,8;341,7;21;17;1;1;1;;0;0,0;0,3;0,1;0,0;0,0;0,0;51,0;19,0;30,0;11,0;14,4;8,2;0,0;11,9;0,0;0,0;0,0;0,0;0,0;0,0;96,8;26,4;43,0;14,8;0,0;10,5;0,0;0,0;0,6;1,0;2,7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;1;01/10/2004;1;28,3;100,8;3;9;1;1;1;;0;0,0;0,0;28,3;25,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;9,0;5,2;0,0;11,0;1,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;13,1;7,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;1;01/01/2005;1;39,9;286,6;24;20;1;1;1;;0;0,0;1,5;0,0;10,2;8,2;10,6;2,8;14,6;0,0;0,0;30,6;5,6;32,9;0,0;0,0;0,0;38,9;22,6;24,7;15,8;0,0;0,0;0,0;39,9;2,0;0,5;11,1;11,7;0,8;0,0;1,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;1;01/02/2005;1;52,1;251,6;28;16;1;1;1;;0;0,0;0,5;4,3;23,4;34,2;0,0;0,0;15,9;0,0;0,0;0,3;39,9;7,9;0,0;0,2;0,0;2,5;1,9;24,4;0,0;0,0;0,0;8,5;0,0;19,6;16,0;0,0;52,1;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
2043013;1;01/03/2005;1;77,0;288,1;4;15;1;1;1;;0;18,4;0,2;32,0;77,0;19,6;3,6;0,0;2,4;0,0;0,0;8,2;1,4;0,0;0,0;0,0;3,5;4,8;45,7;3,2;0,0;0,0;11,8;0,0;0,0;0,0;56,3;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;1;01/04/2005;1;33,3;96,4;27;6;1;1;1;;0;15,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;12,5;1,1;0,0;0,0;0,0;33,3;0,0;13,2;20,6;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;1;01/05/2005;1;55,6;89,4;24;3;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;55,6;3,0;30,8;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;1;01/06/2005;1;12,8;13,0;21;2;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;12,8;0,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;4;4;4;1;1;1;1;1;1;1;1;1;0;
2043013;1;01/07/2005;1;16,1;28,6;28;6;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,6;0,0;0,0;0,0;0,7;0,0;0,0;0,0;0,0;0,0;0,0;1,6;1,1;0,0;0,0;0,0;0,0;0,0;7,5;0,0;16,1;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;4;4;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;1;01/08/2005;1;3,3;5,8;13;4;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,3;0,0;3,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,4;0,8;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;1;01/09/2005;1;36,7;102,6;25;7;1;1;1;;0;0,0;0,0;17,5;0,0;0,0;0,0;0,0;9,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;12,8;12,3;0,0;0,0;0,0;0,0;9,3;36,7;0,0;4,9;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;1;01/10/2005;1;24,5;64,0;6;6;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;24,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,8;0,0;0,0;15,4;0,0;15,8;5,4;2,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;1;01/11/2005;1;46,7;311,0;4;25;1;1;1;;0;34,0;7,3;7,9;46,7;24,5;4,9;0,0;1,9;44,9;0,0;9,0;3,5;0,9;0,0;12,3;1,2;10,8;7,9;5,4;20,2;13,0;0,3;0,0;4,6;9,5;20,0;18,7;0,0;0,9;0,7;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;1;01/12/2005;1;81,2;381,9;11;20;1;1;1;;0;0,7;2,2;11,7;0,0;0,0;0,0;54,3;1,6;5,8;1,4;81,2;26,3;14,3;17,7;38,1;36,8;0,0;0,0;20,0;21,5;0,0;21,4;0,0;0,0;0,0;22,3;3,1;0,0;0,0;0,9;0,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/01/2004;1;75,3;262,3;9;17;1;1;1;;0;0,2;14,9;8,5;1,5;5,0;0,0;1,0;11,6;75,3;48,0;6,4;8,5;13,7;9,2;14,4;33,1;0,0;0,0;0,0;0,0;0,0;0,0;8,0;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/02/2004;1;65,7;329,1;27;24;1;1;1;;0;0,0;0,0;22,5;2,7;0,5;0,0;3,4;9,5;32,2;2,1;14,8;11,7;0,6;1,1;12,1;23,6;10,5;1,6;0,0;2,1;13,1;8,8;0,0;42,5;3,4;30,8;65,7;5,3;8,5;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
2043013;2;01/03/2004;1;46,6;129,9;30;12;1;1;1;;0;0,0;0,0;15,5;2,3;16,3;20,8;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,1;1,3;0,0;0,0;3,8;11,9;0,0;0,0;0,0;0,0;0,0;0,0;0,3;0,0;46,6;6,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/04/2004;1;22,9;83,8;5;13;1;1;1;;0;0,2;0,0;0,0;0,0;22,9;5,9;5,0;0,0;2,0;17,5;11,0;5,5;7,3;0,2;0,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,0;1,9;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;2;01/05/2004;1;16,1;39,6;16;7;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;16,1;0,0;0,0;0,4;0,8;0,4;0,0;0,0;0,0;0,0;0,0;1,0;0,0;5,2;15,7;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/06/2004;1;20,0;25,4;3;4;1;1;1;;0;0,0;0,0;20,0;1,0;0,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;2;01/07/2004;1;12,4;25,7;11;4;1;1;1;;0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;12,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10,3;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/08/2004;1;0,0;0,0;1;0;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/09/2004;1;0,0;0,0;1;0;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;2;01/10/2004;1;28,3;100,8;3;9;1;1;1;;0;0,0;0,0;28,3;25,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;9,0;5,2;0,0;11,0;1,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;13,1;7,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/11/2004;1;33,7;103,4;30;14;1;1;1;;0;0,0;2,0;0,0;0,0;0,0;0,5;10,2;0,2;0,0;0,0;0,0;0,0;6,8;0,0;0,0;0,0;1,1;13,7;9,0;23,0;2,3;0,0;0,0;0,0;0,0;0,0;0,9;17,6;10,4;5,7;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
